,year_id,date_game,is_playoffs,team_id,opp_id,game_result
119255,2013,12/26/2012,0,MIN,HOU,L
119256,2013,12/26/2012,0,ORL,NOH,L
119258,2013,12/26/2012,0,PHO,NYK,L
119261,2013,12/26/2012,0,POR,SAC,W
119263,2013,12/26/2012,0,SAS,TOR,W
119264,2013,12/26/2012,0,UTA,GSW,L
119267,2013,12/26/2012,0,WAS,CLE,L
119269,2013,12/27/2012,0,LAC,BOS,W
119271,2013,12/27/2012,0,OKC,DAL,W
119273,2013,12/28/2012,0,BRK,CHA,W
119274,2013,12/28/2012,0,CLE,ATL,L
119276,2013,12/28/2012,0,DAL,DEN,L
119279,2013,12/28/2012,0,DET,MIA,W
119281,2013,12/28/2012,0,GSW,PHI,W
119283,2013,12/28/2012,0,IND,PHO,W
119284,2013,12/28/2012,0,LAL,POR,W
119286,2013,12/28/2012,0,NOH,TOR,L
119288,2013,12/28/2012,0,SAC,NYK,W
119290,2013,12/28/2012,0,SAS,HOU,W
119293,2013,12/28/2012,0,UTA,LAC,L
119295,2013,12/28/2012,0,WAS,ORL,W
119297,2013,12/29/2012,0,ATL,IND,W
119298,2013,12/29/2012,0,BRK,CLE,W
119301,2013,12/29/2012,0,CHA,NOH,L
119302,2013,12/29/2012,0,CHI,WAS,W
119304,2013,12/29/2012,0,GSW,BOS,W
119307,2013,12/29/2012,0,HOU,OKC,L
119309,2013,12/29/2012,0,MEM,DEN,W
119311,2013,12/29/2012,0,MIL,MIA,W
119312,2013,12/29/2012,0,MIN,PHO,W
119315,2013,12/29/2012,0,ORL,TOR,L
119317,2013,12/29/2012,0,POR,PHI,W
119319,2013,12/30/2012,0,DAL,SAS,L
119321,2013,12/30/2012,0,DET,MIL,W
119322,2013,12/30/2012,0,LAC,UTA,W
119324,2013,12/30/2012,0,SAC,BOS,W
119327,2013,12/31/2012,0,CHI,CHA,L
119328,2013,12/31/2012,0,HOU,ATL,W
119330,2013,12/31/2012,0,IND,MEM,W
119333,2013,12/31/2012,0,OKC,PHO,W
119334,2013,12/31/2012,0,ORL,MIA,L
119337,2013,12/31/2012,0,SAS,BRK,W
119338,2013,1/1/2013,0,DEN,LAC,W
119341,2013,1/1/2013,0,DET,SAC,W
119342,2013,1/1/2013,0,LAL,PHI,L
119345,2013,1/1/2013,0,NOH,ATL,L
119347,2013,1/1/2013,0,NYK,POR,L
119348,2013,1/1/2013,0,WAS,DAL,L
119350,2013,1/2/2013,0,BOS,MEM,L
119352,2013,1/2/2013,0,CLE,SAC,L
119354,2013,1/2/2013,0,GSW,LAC,W
119356,2013,1/2/2013,0,HOU,NOH,W
119358,2013,1/2/2013,0,IND,WAS,W
119360,2013,1/2/2013,0,MIA,DAL,W
119362,2013,1/2/2013,0,MIL,SAS,L
119364,2013,1/2/2013,0,OKC,BRK,L
119366,2013,1/2/2013,0,ORL,CHI,L
119368,2013,1/2/2013,0,PHO,PHI,W
119370,2013,1/2/2013,0,TOR,POR,W
119373,2013,1/2/2013,0,UTA,MIN,W
119375,2013,1/3/2013,0,DEN,MIN,L
119377,2013,1/3/2013,0,NYK,SAS,W
119378,2013,1/4/2013,0,BOS,IND,W
119381,2013,1/4/2013,0,CHA,CLE,L
119382,2013,1/4/2013,0,DET,ATL,W
119384,2013,1/4/2013,0,LAC,LAL,W
119387,2013,1/4/2013,0,MEM,POR,L
119389,2013,1/4/2013,0,MIA,CHI,L
119391,2013,1/4/2013,0,MIL,HOU,L
119393,2013,1/4/2013,0,OKC,PHI,W
119394,2013,1/4/2013,0,PHO,UTA,L
119396,2013,1/4/2013,0,TOR,SAC,L
119399,2013,1/4/2013,0,WAS,BRK,L
119400,2013,1/5/2013,0,ATL,BOS,L
119402,2013,1/5/2013,0,BRK,SAC,W
119404,2013,1/5/2013,0,CLE,HOU,L
119407,2013,1/5/2013,0,DAL,NOH,L
119409,2013,1/5/2013,0,DEN,UTA,W
119410,2013,1/5/2013,0,IND,MIL,W
119413,2013,1/5/2013,0,LAC,GSW,W
119415,2013,1/5/2013,0,MIN,POR,L
119416,2013,1/5/2013,0,ORL,NYK,L
119418,2013,1/5/2013,0,SAS,PHI,W
119420,2013,1/6/2013,0,DET,CHA,L
119422,2013,1/6/2013,0,LAL,DEN,L
119424,2013,1/6/2013,0,MIA,WAS,W
119426,2013,1/6/2013,0,PHO,MEM,L
119428,2013,1/6/2013,0,TOR,OKC,L
119430,2013,1/7/2013,0,CHI,CLE,W
119433,2013,1/7/2013,0,NOH,SAS,W
119435,2013,1/7/2013,0,NYK,BOS,L
119436,2013,1/7/2013,0,POR,ORL,W
119438,2013,1/7/2013,0,SAC,MEM,L
119440,2013,1/7/2013,0,UTA,DAL,W
119442,2013,1/7/2013,0,WAS,OKC,W
119445,2013,1/8/2013,0,HOU,LAL,W
119447,2013,1/8/2013,0,IND,MIA,W
119449,2013,1/8/2013,0,MIL,PHO,W
119450,2013,1/8/2013,0,MIN,ATL,W
119453,2013,1/8/2013,0,PHI,BRK,L
119454,2013,1/9/2013,0,BOS,PHO,W
119456,2013,1/9/2013,0,CHA,UTA,L
119459,2013,1/9/2013,0,CHI,MIL,L
119461,2013,1/9/2013,0,CLE,ATL,W
119463,2013,1/9/2013,0,DEN,ORL,W
119465,2013,1/9/2013,0,GSW,MEM,L
119467,2013,1/9/2013,0,LAC,DAL,W
119468,2013,1/9/2013,0,NOH,HOU,W
119471,2013,1/9/2013,0,OKC,MIN,W
119473,2013,1/9/2013,0,SAS,LAL,W
119474,2013,1/9/2013,0,TOR,PHI,W
119477,2013,1/10/2013,0,IND,NYK,W
119478,2013,1/10/2013,0,POR,MIA,W
119481,2013,1/10/2013,0,SAC,DAL,L
119482,2013,1/11/2013,0,ATL,UTA,W
119485,2013,1/11/2013,0,BOS,HOU,W
119487,2013,1/11/2013,0,BRK,PHO,W
119488,2013,1/11/2013,0,DEN,CLE,W
119490,2013,1/11/2013,0,GSW,POR,W
119492,2013,1/11/2013,0,LAL,OKC,L
119495,2013,1/11/2013,0,MEM,SAS,W
119496,2013,1/11/2013,0,MIL,DET,L
119498,2013,1/11/2013,0,NOH,MIN,W
119501,2013,1/11/2013,0,NYK,CHI,L
119503,2013,1/11/2013,0,TOR,CHA,W
119504,2013,1/12/2013,0,CHI,PHO,L
119506,2013,1/12/2013,0,DAL,MEM,W
119509,2013,1/12/2013,0,DET,UTA,L
119511,2013,1/12/2013,0,IND,CHA,W
119513,2013,1/12/2013,0,LAC,ORL,L
119515,2013,1/12/2013,0,PHI,HOU,W
119516,2013,1/12/2013,0,SAC,MIA,L
119519,2013,1/12/2013,0,WAS,ATL,W
119520,2013,1/13/2013,0,BRK,IND,W
119522,2013,1/13/2013,0,DEN,GSW,W
119525,2013,1/13/2013,0,LAL,CLE,W
119527,2013,1/13/2013,0,NYK,NOH,W
119528,2013,1/13/2013,0,POR,OKC,L
119530,2013,1/13/2013,0,SAS,MIN,W
119532,2013,1/13/2013,0,TOR,MIL,L
119534,2013,1/14/2013,0,BOS,CHA,W
119537,2013,1/14/2013,0,CHI,ATL,W
119538,2013,1/14/2013,0,DAL,MIN,W
119541,2013,1/14/2013,0,MEM,LAC,L
119543,2013,1/14/2013,0,PHO,OKC,L
119545,2013,1/14/2013,0,SAC,CLE,W
119547,2013,1/14/2013,0,UTA,MIA,W
119549,2013,1/14/2013,0,WAS,ORL,W
119551,2013,1/15/2013,0,BRK,TOR,W
119553,2013,1/15/2013,0,CHA,IND,L
119554,2013,1/15/2013,0,DEN,POR,W
119557,2013,1/15/2013,0,HOU,LAC,L
119559,2013,1/15/2013,0,LAL,MIL,W
119561,2013,1/15/2013,0,PHI,NOH,L
119563,2013,1/16/2013,0,ATL,BRK,W
119564,2013,1/16/2013,0,BOS,NOH,L
119567,2013,1/16/2013,0,DAL,HOU,W
119569,2013,1/16/2013,0,GSW,MIA,L
119570,2013,1/16/2013,0,OKC,DEN,W
119572,2013,1/16/2013,0,ORL,IND,W
119574,2013,1/16/2013,0,POR,CLE,L
119577,2013,1/16/2013,0,SAC,WAS,W
119578,2013,1/16/2013,0,SAS,MEM,W
119580,2013,1/16/2013,0,TOR,CHI,L
119583,2013,1/17/2013,0,NYK,DET,W
119584,2013,1/17/2013,0,LAL,MIA,L
119586,2013,1/17/2013,0,MIN,LAC,L
119589,2013,1/17/2013,0,PHO,MIL,L
119591,2013,1/18/2013,0,BOS,CHI,L
119593,2013,1/18/2013,0,BRK,ATL,W
119595,2013,1/18/2013,0,DAL,OKC,L
119596,2013,1/18/2013,0,DEN,WAS,L
119598,2013,1/18/2013,0,IND,HOU,W
119601,2013,1/18/2013,0,MEM,SAC,W
119602,2013,1/18/2013,0,ORL,CHA,L
119605,2013,1/18/2013,0,PHI,TOR,W
119606,2013,1/18/2013,0,SAS,GSW,W
119609,2013,1/19/2013,0,ATL,SAS,L
119610,2013,1/19/2013,0,CHA,SAC,L
119613,2013,1/19/2013,0,CHI,MEM,L
119614,2013,1/19/2013,0,LAC,WAS,W
119617,2013,1/19/2013,0,MIN,HOU,W
119618,2013,1/19/2013,0,NOH,GSW,L
119620,2013,1/19/2013,0,POR,MIL,L
119622,2013,1/19/2013,0,UTA,CLE,W
119625,2013,1/20/2013,0,DEN,OKC,W
119626,2013,1/20/2013,0,DET,BOS,W
119629,2013,1/20/2013,0,ORL,DAL,L
119630,2013,1/20/2013,0,TOR,LAL,W
119632,2013,1/21/2013,0,ATL,MIN,W
119635,2013,1/21/2013,0,CHA,HOU,L
119636,2013,1/21/2013,0,CHI,LAL,W
119639,2013,1/21/2013,0,GSW,LAC,W
119640,2013,1/21/2013,0,MEM,IND,L
119642,2013,1/21/2013,0,NOH,SAC,W
119644,2013,1/21/2013,0,NYK,BRK,L
119646,2013,1/21/2013,0,PHI,SAS,L
119649,2013,1/21/2013,0,POR,WAS,L
119650,2013,1/22/2013,0,CLE,BOS,W
119653,2013,1/22/2013,0,DET,ORL,W
119654,2013,1/22/2013,0,LAC,OKC,L
119656,2013,1/22/2013,0,MIL,PHI,W
119658,2013,1/23/2013,0,CHA,ATL,L
119661,2013,1/23/2013,0,CHI,DET,W
119663,2013,1/23/2013,0,GSW,OKC,W
119664,2013,1/23/2013,0,HOU,DEN,L
119666,2013,1/23/2013,0,MEM,LAL,W
119669,2013,1/23/2013,0,MIA,TOR,W
119670,2013,1/23/2013,0,MIN,BRK,L
119673,2013,1/23/2013,0,POR,IND,W
119674,2013,1/23/2013,0,SAC,PHO,L
119676,2013,1/23/2013,0,SAS,NOH,W
119679,2013,1/23/2013,0,UTA,WAS,W
119680,2013,1/24/2013,0,BOS,NYK,L
119682,2013,1/24/2013,0,ORL,TOR,L
119685,2013,1/24/2013,0,PHO,LAC,W
119687,2013,1/25/2013,0,ATL,BOS,W
119688,2013,1/25/2013,0,CHI,GSW,W
119690,2013,1/25/2013,0,CLE,MIL,W
119693,2013,1/25/2013,0,DAL,SAS,L
119695,2013,1/25/2013,0,LAL,UTA,W
119697,2013,1/25/2013,0,MEM,BRK,W
119698,2013,1/25/2013,0,MIA,DET,W
119701,2013,1/25/2013,0,NOH,HOU,L
119703,2013,1/25/2013,0,SAC,OKC,L
119705,2013,1/25/2013,0,WAS,MIN,W
119707,2013,1/26/2013,0,CHA,MIN,W
119708,2013,1/26/2013,0,DEN,SAC,W
119711,2013,1/26/2013,0,HOU,BRK,W
119712,2013,1/26/2013,0,MIL,GSW,W
119715,2013,1/26/2013,0,PHI,NYK,W
119717,2013,1/26/2013,0,POR,LAC,W
119719,2013,1/26/2013,0,SAS,PHO,W
119720,2013,1/26/2013,0,TOR,CLE,L
119723,2013,1/26/2013,0,UTA,IND,W
119724,2013,1/26/2013,0,WAS,CHI,W
119727,2013,1/27/2013,0,BOS,MIA,W
119728,2013,1/27/2013,0,DAL,PHO,W
119731,2013,1/27/2013,0,LAC,POR,W
119733,2013,1/27/2013,0,LAL,OKC,W
119735,2013,1/27/2013,0,MEM,NOH,L
119737,2013,1/27/2013,0,NYK,ATL,W
119739,2013,1/27/2013,0,ORL,DET,L
119740,2013,1/28/2013,0,BRK,ORL,W
119743,2013,1/28/2013,0,CHI,CHA,W
119744,2013,1/28/2013,0,DEN,IND,W
119746,2013,1/28/2013,0,PHI,MEM,L
119749,2013,1/28/2013,0,TOR,GSW,L
119750,2013,1/28/2013,0,UTA,HOU,L
119752,2013,1/28/2013,0,WAS,SAC,L
119755,2013,1/29/2013,0,CLE,GSW,L
119757,2013,1/29/2013,0,DET,MIL,L
119759,2013,1/29/2013,0,LAL,NOH,W
119760,2013,1/29/2013,0,POR,DAL,W
119763,2013,1/30/2013,0,ATL,TOR,W
119765,2013,1/30/2013,0,BOS,SAC,W
119767,2013,1/30/2013,0,BRK,MIA,L
119769,2013,1/30/2013,0,DEN,HOU,W
119770,2013,1/30/2013,0,IND,DET,W
119772,2013,1/30/2013,0,MIL,CHI,L
119774,2013,1/30/2013,0,MIN,LAC,L
119776,2013,1/30/2013,0,NYK,ORL,W
119778,2013,1/30/2013,0,PHI,WAS,W
119781,2013,1/30/2013,0,PHO,LAL,W
119783,2013,1/30/2013,0,SAS,CHA,W
119784,2013,1/30/2013,0,UTA,NOH,W
119787,2013,1/31/2013,0,GSW,DAL,W
119788,2013,1/31/2013,0,OKC,MEM,W
119790,2013,2/1/2013,0,BOS,ORL,W
119793,2013,2/1/2013,0,BRK,CHI,W
119794,2013,2/1/2013,0,DEN,NOH,W
119797,2013,2/1/2013,0,DET,CLE,W
119799,2013,2/1/2013,0,IND,MIA,W
119801,2013,2/1/2013,0,MEM,WAS,W
119802,2013,2/1/2013,0,MIN,LAL,L
119805,2013,2/1/2013,0,NYK,MIL,W
119807,2013,2/1/2013,0,PHI,SAC,W
119809,2013,2/1/2013,0,PHO,DAL,L
119811,2013,2/1/2013,0,TOR,LAC,W
119812,2013,2/1/2013,0,UTA,POR,W
119814,2013,2/2/2013,0,ATL,CHI,L
119817,2013,2/2/2013,0,CLE,OKC,W
119818,2013,2/2/2013,0,GSW,PHO,W
119820,2013,2/2/2013,0,HOU,CHA,W
119822,2013,2/2/2013,0,MIL,ORL,W
119824,2013,2/2/2013,0,MIN,NOH,W
119826,2013,2/2/2013,0,NYK,SAC,W
119829,2013,2/2/2013,0,POR,UTA,W
119830,2013,2/2/2013,0,SAS,WAS,W
119833,2013,2/3/2013,0,BOS,LAC,W
119834,2013,2/3/2013,0,DET,LAL,L
119836,2013,2/3/2013,0,TOR,MIA,L
119839,2013,2/4/2013,0,IND,CHI,W
119841,2013,2/4/2013,0,MIA,CHA,W
119843,2013,2/4/2013,0,MIN,POR,L
119844,2013,2/4/2013,0,NYK,DET,W
119846,2013,2/4/2013,0,OKC,DAL,W
119848,2013,2/4/2013,0,PHI,ORL,W
119851,2013,2/4/2013,0,UTA,SAC,W
119853,2013,2/4/2013,0,WAS,LAC,W
119855,2013,2/5/2013,0,BRK,LAL,L
119856,2013,2/5/2013,0,DEN,MIL,W
119858,2013,2/5/2013,0,HOU,GSW,W
119860,2013,2/5/2013,0,IND,ATL,W
119862,2013,2/5/2013,0,MEM,PHO,L
119864,2013,2/6/2013,0,ATL,MEM,W
119867,2013,2/6/2013,0,CLE,CHA,W
119868,2013,2/6/2013,0,DAL,POR,W
119871,2013,2/6/2013,0,DET,BRK,L
119872,2013,2/6/2013,0,MIA,HOU,W
119874,2013,2/6/2013,0,MIN,SAS,L
119877,2013,2/6/2013,0,NOH,PHO,W
119879,2013,2/6/2013,0,OKC,GSW,W
119880,2013,2/6/2013,0,ORL,LAC,L
119882,2013,2/6/2013,0,PHI,IND,L
119885,2013,2/6/2013,0,TOR,BOS,L
119886,2013,2/6/2013,0,UTA,MIL,W
119889,2013,2/6/2013,0,WAS,NYK,W
119891,2013,2/7/2013,0,BOS,LAL,W
119892,2013,2/7/2013,0,DEN,CHI,W
119895,2013,2/8/2013,0,ATL,NOH,L
119896,2013,2/8/2013,0,CHA,LAL,L
119899,2013,2/8/2013,0,CLE,ORL,W
119900,2013,2/8/2013,0,DET,SAS,W
119903,2013,2/8/2013,0,HOU,POR,W
119905,2013,2/8/2013,0,IND,TOR,L
119907,2013,2/8/2013,0,MEM,GSW,W
119908,2013,2/8/2013,0,MIA,LAC,W
119911,2013,2/8/2013,0,MIN,NYK,L
119912,2013,2/8/2013,0,OKC,PHO,W
119915,2013,2/8/2013,0,UTA,CHI,L
119916,2013,2/8/2013,0,WAS,BRK,W
119918,2013,2/9/2013,0,CLE,DEN,L
119920,2013,2/9/2013,0,DAL,GSW,W
119923,2013,2/9/2013,0,MIL,DET,L
119925,2013,2/9/2013,0,PHI,CHA,W
119926,2013,2/9/2013,0,SAC,UTA,W
119928,2013,2/10/2013,0,BOS,DEN,W
119931,2013,2/10/2013,0,BRK,SAS,L
119933,2013,2/10/2013,0,MEM,MIN,W
119935,2013,2/10/2013,0,MIA,LAL,W
119936,2013,2/10/2013,0,NYK,LAC,L
119939,2013,2/10/2013,0,ORL,POR,W
119941,2013,2/10/2013,0,PHO,OKC,L
119943,2013,2/10/2013,0,SAC,HOU,W
119945,2013,2/10/2013,0,TOR,NOH,W
119946,2013,2/11/2013,0,CHA,BOS,W
119948,2013,2/11/2013,0,CHI,SAS,L
119951,2013,2/11/2013,0,CLE,MIN,L
119952,2013,2/11/2013,0,DAL,ATL,L
119955,2013,2/11/2013,0,DET,NOH,L
119956,2013,2/11/2013,0,IND,BRK,L
119959,2013,2/11/2013,0,MIL,WAS,L
119960,2013,2/11/2013,0,PHI,LAC,L
119963,2013,2/12/2013,0,GSW,HOU,L
119965,2013,2/12/2013,0,LAL,PHO,W
119967,2013,2/12/2013,0,MEM,SAC,W
119968,2013,2/12/2013,0,MIA,POR,W
119971,2013,2/12/2013,0,TOR,DEN,W
119972,2013,2/12/2013,0,UTA,OKC,W
119975,2013,2/13/2013,0,BOS,CHI,W
119976,2013,2/13/2013,0,BRK,DEN,W
119978,2013,2/13/2013,0,CLE,SAS,L
119981,2013,2/13/2013,0,DAL,SAC,W
119982,2013,2/13/2013,0,DET,WAS,W
119985,2013,2/13/2013,0,IND,CHA,W
119987,2013,2/13/2013,0,LAC,HOU,W
119989,2013,2/13/2013,0,MIL,PHI,W
119991,2013,2/13/2013,0,MIN,UTA,L
119993,2013,2/13/2013,0,NOH,POR,W
119995,2013,2/13/2013,0,NYK,TOR,L
119996,2013,2/13/2013,0,ORL,ATL,L
119998,2013,2/14/2013,0,LAL,LAC,L
120001,2013,2/14/2013,0,OKC,MIA,L
120003,2013,2/19/2013,0,BRK,MIL,W
120005,2013,2/19/2013,0,DEN,BOS,W
120006,2013,2/19/2013,0,DET,MEM,L
120009,2013,2/19/2013,0,NOH,CHI,L
120011,2013,2/19/2013,0,ORL,CHA,L
120012,2013,2/19/2013,0,POR,PHO,L
120014,2013,2/19/2013,0,SAC,SAS,L
120017,2013,2/19/2013,0,UTA,GSW,W
120019,2013,2/19/2013,0,WAS,TOR,L
120021,2013,2/20/2013,0,ATL,MIA,L
120022,2013,2/20/2013,0,CHA,DET,L
120025,2013,2/20/2013,0,CLE,NOH,W
120026,2013,2/20/2013,0,DAL,ORL,W
120028,2013,2/20/2013,0,GSW,PHO,W
120031,2013,2/20/2013,0,HOU,OKC,W
120032,2013,2/20/2013,0,IND,NYK,W
120034,2013,2/20/2013,0,LAL,BOS,W
120036,2013,2/20/2013,0,MIL,BRK,L
120038,2013,2/20/2013,0,MIN,PHI,W
120041,2013,2/20/2013,0,TOR,MEM,L
120043,2013,2/21/2013,0,CHI,MIA,L
120045,2013,2/21/2013,0,LAC,SAS,L
120046,2013,2/22/2013,0,ATL,SAC,W
120049,2013,2/22/2013,0,BRK,HOU,L
120050,2013,2/22/2013,0,CHA,CHI,L
120053,2013,2/22/2013,0,GSW,SAS,W
120054,2013,2/22/2013,0,IND,DET,W
120056,2013,2/22/2013,0,LAL,POR,W
120059,2013,2/22/2013,0,MEM,ORL,W
120060,2013,2/22/2013,0,NOH,DAL,L
120062,2013,2/22/2013,0,OKC,MIN,W
120065,2013,2/22/2013,0,PHO,BOS,L
120066,2013,2/22/2013,0,TOR,NYK,W
120068,2013,2/22/2013,0,WAS,DEN,W
120070,2013,2/23/2013,0,CHA,DEN,L
120073,2013,2/23/2013,0,DET,IND,L
120075,2013,2/23/2013,0,LAC,UTA,W
120076,2013,2/23/2013,0,MIL,ATL,L
120078,2013,2/23/2013,0,ORL,CLE,L
120081,2013,2/23/2013,0,PHI,MIA,L
120083,2013,2/23/2013,0,WAS,HOU,W
120085,2013,2/24/2013,0,BRK,MEM,L
120086,2013,2/24/2013,0,DAL,LAL,L
120089,2013,2/24/2013,0,MIA,CLE,W
120090,2013,2/24/2013,0,MIN,GSW,L
120093,2013,2/24/2013,0,NOH,SAC,W
120095,2013,2/24/2013,0,NYK,PHI,W
120096,2013,2/24/2013,0,OKC,CHI,W
120099,2013,2/24/2013,0,PHO,SAS,L
120101,2013,2/24/2013,0,POR,BOS,W
120102,2013,2/25/2013,0,DEN,LAL,W
120105,2013,2/25/2013,0,DET,ATL,L
120106,2013,2/25/2013,0,TOR,WAS,L
120108,2013,2/25/2013,0,UTA,BOS,L
120111,2013,2/26/2013,0,CHI,CLE,L
120112,2013,2/26/2013,0,DAL,MIL,L
120115,2013,2/26/2013,0,IND,GSW,W
120117,2013,2/26/2013,0,LAC,CHA,W
120119,2013,2/26/2013,0,MIA,SAC,W
120121,2013,2/26/2013,0,NOH,BRK,L
120123,2013,2/26/2013,0,PHI,ORL,L
120125,2013,2/26/2013,0,PHO,MIN,W
120126,2013,2/27/2013,0,CLE,TOR,W
120129,2013,2/27/2013,0,HOU,MIL,L
120131,2013,2/27/2013,0,MEM,DAL,W
120132,2013,2/27/2013,0,NYK,GSW,W
120134,2013,2/27/2013,0,OKC,NOH,W
120136,2013,2/27/2013,0,ORL,SAC,L
120138,2013,2/27/2013,0,POR,DEN,L
120140,2013,2/27/2013,0,SAS,PHO,L
120142,2013,2/27/2013,0,UTA,ATL,L
120145,2013,2/27/2013,0,WAS,DET,L
120147,2013,2/28/2013,0,CHI,PHI,W
120149,2013,2/28/2013,0,IND,LAC,L
120151,2013,2/28/2013,0,LAL,MIN,W
120152,2013,3/1/2013,0,BOS,GSW,W
120154,2013,3/1/2013,0,BRK,DAL,L
120156,2013,3/1/2013,0,CLE,LAC,L
120159,2013,3/1/2013,0,DEN,OKC,W
120160,2013,3/1/2013,0,MIA,MEM,W
120162,2013,3/1/2013,0,NOH,DET,W
120164,2013,3/1/2013,0,ORL,HOU,L
120167,2013,3/1/2013,0,PHO,ATL,W
120168,2013,3/1/2013,0,SAS,SAC,W
120171,2013,3/1/2013,0,TOR,IND,L
120173,2013,3/1/2013,0,UTA,CHA,W
120175,2013,3/1/2013,0,WAS,NYK,L
120176,2013,3/2/2013,0,CHI,BRK,W
120179,2013,3/2/2013,0,MIL,TOR,W
120181,2013,3/2/2013,0,PHI,GSW,W
120182,2013,3/2/2013,0,POR,MIN,W
120184,2013,3/3/2013,0,HOU,DAL,W
120187,2013,3/3/2013,0,IND,CHI,W
120188,2013,3/3/2013,0,LAC,OKC,L
120190,2013,3/3/2013,0,LAL,ATL,W
120193,2013,3/3/2013,0,NYK,MIA,L
120194,2013,3/3/2013,0,ORL,MEM,L
120197,2013,3/3/2013,0,SAC,CHA,W
120199,2013,3/3/2013,0,SAS,DET,W
120201,2013,3/3/2013,0,WAS,PHI,W
120202,2013,3/4/2013,0,CLE,NYK,L
120205,2013,3/4/2013,0,DEN,ATL,W
120206,2013,3/4/2013,0,GSW,TOR,W
120208,2013,3/4/2013,0,MIL,UTA,W
120211,2013,3/4/2013,0,MIN,MIA,L
120212,2013,3/4/2013,0,NOH,ORL,L
120214,2013,3/4/2013,0,POR,CHA,W
120216,2013,3/5/2013,0,OKC,LAL,W
120218,2013,3/5/2013,0,PHI,BOS,L
120220,2013,3/5/2013,0,SAC,DEN,L
120223,2013,3/6/2013,0,ATL,PHI,W
120225,2013,3/6/2013,0,CHA,BRK,L
120227,2013,3/6/2013,0,CLE,UTA,W
120229,2013,3/6/2013,0,DAL,HOU,W
120231,2013,3/6/2013,0,DET,NYK,L
120232,2013,3/6/2013,0,GSW,SAC,W
120235,2013,3/6/2013,0,IND,BOS,L
120236,2013,3/6/2013,0,LAC,MIL,W
120239,2013,3/6/2013,0,MEM,POR,W
120240,2013,3/6/2013,0,MIA,ORL,W
120243,2013,3/6/2013,0,MIN,WAS,W
120244,2013,3/6/2013,0,NOH,LAL,L
120247,2013,3/6/2013,0,PHO,TOR,L
120248,2013,3/6/2013,0,SAS,CHI,W
120250,2013,3/7/2013,0,DEN,LAC,W
120252,2013,3/7/2013,0,NYK,OKC,L
120255,2013,3/8/2013,0,BOS,ATL,W
120257,2013,3/8/2013,0,BRK,WAS,W
120258,2013,3/8/2013,0,CHA,OKC,L
120260,2013,3/8/2013,0,CHI,UTA,W
120262,2013,3/8/2013,0,CLE,MEM,L
120264,2013,3/8/2013,0,DET,DAL,L
120266,2013,3/8/2013,0,GSW,HOU,L
120268,2013,3/8/2013,0,LAL,TOR,W
120270,2013,3/8/2013,0,MIA,PHI,W
120272,2013,3/8/2013,0,ORL,IND,L
120274,2013,3/8/2013,0,SAC,PHO,W
120276,2013,3/8/2013,0,SAS,POR,L
120279,2013,3/9/2013,0,ATL,BRK,L
120280,2013,3/9/2013,0,DEN,MIN,W
120282,2013,3/9/2013,0,GSW,MIL,L
120285,2013,3/9/2013,0,MEM,NOH,W
120286,2013,3/9/2013,0,NYK,UTA,W
120288,2013,3/9/2013,0,PHO,HOU,W
120291,2013,3/9/2013,0,WAS,CHA,W
120293,2013,3/10/2013,0,LAC,DET,W
120295,2013,3/10/2013,0,LAL,CHI,W
120296,2013,3/10/2013,0,MIA,IND,W
120298,2013,3/10/2013,0,MIN,DAL,L
120300,2013,3/10/2013,0,NOH,POR,W
120302,2013,3/10/2013,0,OKC,BOS,W
120305,2013,3/10/2013,0,ORL,PHI,W
120307,2013,3/10/2013,0,SAC,MIL,L
120309,2013,3/10/2013,0,TOR,CLE,W
120311,2013,3/11/2013,0,GSW,NYK,W
120312,2013,3/11/2013,0,PHI,BRK,W
120314,2013,3/11/2013,0,PHO,DEN,L
120317,2013,3/11/2013,0,SAS,OKC,W
120318,2013,3/11/2013,0,UTA,DET,W
120320,2013,3/12/2013,0,BRK,NOH,W
120323,2013,3/12/2013,0,CHA,BOS,W
120324,2013,3/12/2013,0,CLE,WAS,W
120327,2013,3/12/2013,0,MIA,ATL,W
120328,2013,3/12/2013,0,MIL,DAL,L
120331,2013,3/12/2013,0,MIN,SAS,W
120332,2013,3/12/2013,0,ORL,LAL,L
120335,2013,3/12/2013,0,POR,MEM,L
120337,2013,3/13/2013,0,ATL,LAL,W
120338,2013,3/13/2013,0,BOS,TOR,W
120341,2013,3/13/2013,0,DEN,NYK,W
120342,2013,3/13/2013,0,GSW,DET,W
120344,2013,3/13/2013,0,HOU,PHO,W
120347,2013,3/13/2013,0,IND,MIN,W
120348,2013,3/13/2013,0,LAC,MEM,L
120351,2013,3/13/2013,0,OKC,UTA,W
120353,2013,3/13/2013,0,PHI,MIA,L
120355,2013,3/13/2013,0,SAC,CHI,W
120356,2013,3/13/2013,0,WAS,MIL,W
120358,2013,3/14/2013,0,POR,NYK,W
120360,2013,3/14/2013,0,SAS,DAL,W
120363,2013,3/15/2013,0,ATL,PHO,W
120365,2013,3/15/2013,0,DAL,CLE,W
120367,2013,3/15/2013,0,DEN,MEM,W
120368,2013,3/15/2013,0,GSW,CHI,L
120370,2013,3/15/2013,0,HOU,MIN,W
120372,2013,3/15/2013,0,IND,LAL,L
120374,2013,3/15/2013,0,MIL,MIA,L
120376,2013,3/15/2013,0,OKC,ORL,W
120378,2013,3/15/2013,0,TOR,CHA,W
